customer_id,segment_name,recency_days,frequency,monetary_value,R_Score,F_Score,M_Score,RFM_Score,ticket_count,avg_resolution_hours,avg_sentiment_score,reopened_tickets,return_rate,email_opens_30d,campaign_clicks_30d,engagement_score,category_diversity,loyalty_tier,avg_discount_pct
CUST00222,Dormant,246,2,1259.5,1,1,2,4,1,29,-0.6,1,0,0,0,0,1,No Tier,0.45
CUST00223,Discount Sensitive,163,1,757.58,2,1,1,4,1,44.4,-0.61,0,0,0,0,0,1,Silver,0.53
CUST00224,Regular Customers,7,4,3249.04,5,3,4,12,1,25.2,-0.78,0,0.25,3,1,4,4,No Tier,0.28500000000000003
CUST00225,Regular Customers,148,3,3012.6,2,2,3,7,0,0,0,0,0,3,0,3,3,Silver,0.32
CUST00226,Regular Customers,4,4,3683.7,5,3,4,12,1,17.6,-0.93,0,0.25,0,0,0,2,Silver,0.1675
CUST00227,High Value Unhappy,213,6,4383.02,1,4,4,9,2,30,-0.615,0,0.16666666666666666,0,0,0,3,Silver,0.2816666666666667
CUST00228,At Risk,142,7,4150.72,2,5,4,11,2,50.05,-0.64,2,0.14285714285714285,5,2,7,4,Silver,0.33428571428571424
CUST00229,Loyal Customers,152,5,3077.41,2,4,3,9,1,5.6,0.56,0,0,2,0,2,4,Silver,0.304
CUST00230,Champions,15,9,8646.32,5,5,5,15,2,9.55,0.125,0,0,7,1,8,4,No Tier,0.21666666666666667
CUST00231,Regular Customers,21,4,2330.3900000000003,4,3,3,10,0,0,0,0,0,0,0,0,2,No Tier,0.185
CUST00232,Regular Customers,7,3,3010.99,5,2,3,10,0,0,0,0,0,0,0,0,3,No Tier,0.24666666666666667
CUST00233,Dormant,421,3,1626.9899999999998,1,2,2,5,0,0,0,0,0,7,1,8,3,No Tier,0.2866666666666667
CUST00234,Champions,34,7,5988.42,4,5,5,14,0,0,0,0,0,0,0,0,4,No Tier,0.16428571428571428
CUST00235,Champions,12,5,3186.58,5,4,4,13,0,0,0,0,0,4,0,4,4,No Tier,0.21600000000000003
CUST00236,New Customers,17,2,1796.52,5,1,2,8,1,7.5,0.15,0,0,0,0,0,1,No Tier,0.31
CUST00237,Champions,29,5,4240.2,4,4,4,12,0,0,0,0,0,6,1,7,3,Platinum,0.262
CUST00238,Regular Customers,56,3,3798.2000000000003,3,2,4,9,2,20.6,-0.27,1,0.3333333333333333,0,0,0,2,No Tier,0.16333333333333333
CUST00239,Dormant,380,1,208.1,1,1,1,3,0,0,0,0,0,2,0,2,1,Silver,0.51
CUST00240,Regular Customers,17,3,2710.16,5,2,3,10,1,1,-0.11,0,0,1,0,1,2,Silver,0.17333333333333334
CUST00241,High Value Unhappy,6,4,4566.46,5,3,4,12,0,0,0,0,0,6,1,7,3,No Tier,0.38
CUST00242,Champions,15,7,4040.24,5,5,4,14,0,0,0,0,0.14285714285714285,11,5,16,3,No Tier,0.30428571428571427
CUST00243,At Risk,129,4,3129.06,2,3,4,9,1,14,0.47,0,0.25,0,0,0,1,Gold,0.395
CUST00244,Dormant,204,2,2449.86,1,1,3,5,0,0,0,0,0,0,0,0,1,No Tier,0.22499999999999998
CUST00245,Champions,8,5,3729.23,5,4,4,13,0,0,0,0,0,9,4,13,4,Platinum,0.306
CUST00246,Loyal Customers,33,5,3071.41,4,4,3,11,1,36.1,-0.48,0,0.2,3,1,4,5,Silver,0.198
CUST00247,High Value Unhappy,117,11,5611.35,2,5,5,12,3,16.766666666666666,-0.33,0,0,5,2,7,4,No Tier,0.41363636363636364
CUST00248,High Value Unhappy,52,8,4617.07,3,5,4,12,0,0,0,0,0,2,0,2,6,No Tier,0.30874999999999997
CUST00249,Dormant,222,3,1761.46,1,2,2,5,0,0,0,0,0,3,1,4,2,Silver,0.4066666666666667
CUST00250,Regular Customers,36,2,1335.96,4,1,2,7,0,0,0,0,0,0,0,0,2,Silver,0.28500000000000003
CUST00251,Discount Sensitive,101,1,966.73,3,1,1,5,1,40.2,-1,1,1,0,0,0,1,No Tier,0.37
CUST00252,High Value Unhappy,250,6,5194.02,1,4,5,10,0,0,0,0,0,4,2,6,3,Silver,0.3216666666666667
CUST00253,Dormant,251,3,1901.1299999999999,1,2,2,5,0,0,0,0,0,2,1,3,3,Platinum,0.19999999999999998
CUST00254,Dormant,243,4,3041.57,1,3,3,7,0,0,0,0,0,2,1,3,2,No Tier,0.33999999999999997
CUST00255,High Value Unhappy,49,7,5070.56,3,5,5,13,2,15.7,-0.475,0,0.14285714285714285,5,1,6,5,No Tier,0.24714285714285714
CUST00256,Dormant,241,2,1727.8400000000001,1,1,2,4,1,30.2,0.05,1,0,0,0,0,2,No Tier,0.105
CUST00257,Regular Customers,50,3,1361.41,3,2,2,7,0,0,0,0,0,0,0,0,3,No Tier,0.32666666666666666
CUST00258,Champions,35,11,6740.7300000000005,4,5,5,14,1,50.6,-1,1,0,4,0,4,4,No Tier,0.26545454545454544
CUST00259,Dormant,252,1,1519.33,1,1,2,4,0,0,0,0,0,0,0,0,1,No Tier,0.32
CUST00260,Discount Sensitive,13,3,2237.58,5,2,3,10,0,0,0,0,0,1,0,1,2,No Tier,0.3566666666666667
CUST00261,Regular Customers,6,3,2884.77,5,2,3,10,0,0,0,0,0,0,0,0,2,No Tier,0.3
CUST00262,Regular Customers,9,3,1649.48,5,2,2,9,0,0,0,0,0,0,0,0,3,Silver,0.16666666666666666
CUST00263,High Value Unhappy,49,13,8211.17,3,5,5,13,6,24.21666666666667,-0.425,1,0.23076923076923078,8,2,10,4,Platinum,0.3376923076923077
CUST00264,Regular Customers,91,2,671.0999999999999,3,1,1,5,1,12,-0.22,0,0,3,1,4,2,Silver,0.31
CUST00265,Regular Customers,9,3,1918.74,5,2,2,9,0,0,0,0,0,4,0,4,2,Gold,0.20000000000000004
CUST00266,High Value Unhappy,218,4,5306.62,1,3,5,9,2,14.9,-0.965,0,0.25,0,0,0,2,No Tier,0.255
CUST00267,Regular Customers,89,4,4026.2300000000005,3,3,4,10,2,2.9000000000000004,-0.06,0,0.25,0,0,0,2,No Tier,0.25
CUST00268,High Value Unhappy,39,4,4982.92,4,3,5,12,1,25,-0.15,0,0,6,1,7,3,No Tier,0.33
CUST00269,Regular Customers,33,4,3130.84,4,3,4,11,1,32.9,-0.32,1,0,4,1,5,4,No Tier,0.3025
CUST00270,Regular Customers,13,4,3158.67,5,3,4,12,0,0,0,0,0.25,9,2,11,3,Silver,0.2325
CUST00271,Champions,9,6,5326.4,5,4,5,14,0,0,0,0,0,2,0,2,3,No Tier,0.2416666666666667
CUST00272,High Value Unhappy,53,14,14120.16,3,5,5,13,0,0,0,0,0,0,0,0,5,Gold,0.23142857142857146
CUST00273,Champions,22,9,6554.51,4,5,5,14,4,33.625,-0.5025,1,0.1111111111111111,4,1,5,3,No Tier,0.19555555555555557
CUST00274,Regular Customers,55,2,1003.95,3,1,1,5,0,0,0,0,0,1,0,1,1,No Tier,0.255
CUST00275,At Risk,301,6,3879.21,1,4,4,9,1,19.4,0.16,0,0,5,1,6,3,Silver,0.22
CUST00276,Champions,9,7,9212.91,5,5,5,15,0,0,0,0,0,3,1,4,3,Silver,0.25
CUST00277,Regular Customers,5,4,2222.75,5,3,3,11,0,0,0,0,0.25,0,0,0,3,Silver,0.23
CUST00278,Regular Customers,129,4,2768.06,2,3,3,8,2,19.799999999999997,-0.225,1,0,2,0,2,2,No Tier,0.265
CUST00279,Champions,39,10,6562.58,4,5,5,14,1,31.8,-0.98,0,0,5,2,7,5,No Tier,0.33799999999999997
CUST00280,High Value Unhappy,52,9,7889.99,3,5,5,13,0,0,0,0,0,3,0,3,5,No Tier,0.2688888888888889
CUST00281,Discount Sensitive,95,2,1161.06,3,1,1,5,0,0,0,0,0,0,0,0,2,No Tier,0.335
CUST00282,Dormant,356,2,774.76,1,1,1,3,1,11,0.17,1,0,0,0,0,1,No Tier,0.33999999999999997
CUST00283,Champions,41,11,8318.05,4,5,5,14,4,19.075,-0.2125,0,0.18181818181818182,0,0,0,5,Silver,0.33272727272727276
CUST00284,Dormant,351,2,781.62,1,1,1,3,0,0,0,0,0,4,1,5,1,Silver,0.345
CUST00285,Loyal Customers,22,5,2538.27,4,4,3,11,0,0,0,0,0,0,0,0,2,No Tier,0.312
CUST00286,Dormant,429,2,2027.25,1,1,2,4,1,57.3,-0.83,1,0,3,1,4,2,Silver,0.395
CUST00287,Champions,39,7,6816.38,4,5,5,14,1,26.2,0.86,0,0,4,1,5,5,Silver,0.25857142857142856
CUST00288,Regular Customers,170,2,1096.1,2,1,1,4,1,40.2,-1,0,0,0,0,0,1,No Tier,0.255
CUST00289,Regular Customers,55,3,1303.02,3,2,2,7,0,0,0,0,0,3,0,3,3,No Tier,0.2833333333333333
CUST00290,Regular Customers,58,2,878.26,3,1,1,5,1,20.5,-0.65,0,0,0,0,0,2,Silver,0.23
CUST00291,High Value Unhappy,118,9,5604.34,2,5,5,12,3,12.433333333333332,-0.386666667,1,0.2222222222222222,4,1,5,5,Gold,0.33555555555555555
CUST00292,Regular Customers,7,4,3132.6,5,3,4,12,1,4.6,0.19,0,0.25,7,2,9,4,No Tier,0.17750000000000002
CUST00293,Dormant,290,3,1699.71,1,2,2,5,0,0,0,0,0,8,0,8,3,Gold,0.3233333333333333
CUST00294,Regular Customers,34,3,3612.55,4,2,4,10,0,0,0,0,0,12,6,18,3,Platinum,0.16333333333333333
CUST00295,Champions,10,5,4296.54,5,4,4,13,0,0,0,0,0,0,0,0,3,No Tier,0.418
CUST00296,Regular Customers,192,4,1989.83,2,3,2,7,0,0,0,0,0,0,0,0,4,Gold,0.195
CUST00297,Dormant,214,1,1130.29,1,1,1,3,1,31.7,-0.98,0,0,6,2,8,1,Platinum,0.16
CUST00298,Dormant,261,1,1122.99,1,1,1,3,0,0,0,0,0,5,2,7,1,No Tier,0.2
CUST00299,Dormant,403,4,2302.1800000000003,1,3,3,7,2,61.3,-1,0,0.25,0,0,0,3,No Tier,0.4175
CUST00300,Discount Sensitive,47,5,2586.24,3,4,3,10,0,0,0,0,0,0,0,0,3,Platinum,0.376
CUST00301,Champions,26,9,7935.46,4,5,5,14,3,31.599999999999998,-0.83,1,0,0,0,0,3,Gold,0.17888888888888888
CUST00302,Dormant,208,4,2534,1,3,3,7,3,30.46666666666667,-0.82,1,0.25,6,2,8,3,Silver,0.3975
CUST00303,Champions,14,8,5373.69,5,5,5,15,2,27.299999999999997,-0.87,0,0.125,2,1,3,5,No Tier,0.22625
CUST00304,Regular Customers,147,3,2837.27,2,2,3,7,1,27.1,-1,0,0,8,3,11,2,No Tier,0.23666666666666666
CUST00305,Dormant,226,1,531.59,1,1,1,3,0,0,0,0,0,1,0,1,1,Silver,0.19
CUST00306,High Value Unhappy,46,6,5851.889999999999,3,4,5,12,2,28.95,-0.005,1,0.16666666666666666,6,2,8,3,No Tier,0.21333333333333335
CUST00307,Discount Sensitive,92,3,2114.17,3,2,3,8,1,4.5,-0.14,0,0.3333333333333333,2,0,2,3,Gold,0.42333333333333334
CUST00308,Regular Customers,42,3,2518.37,3,2,3,8,0,0,0,0,0,3,1,4,2,Platinum,0.25333333333333335
CUST00309,Discount Sensitive,68,3,2731.6099999999997,3,2,3,8,0,0,0,0,0,8,1,9,3,No Tier,0.3666666666666667
CUST00310,Regular Customers,21,2,1126.21,4,1,1,6,1,31.3,-1,0,0.5,2,0,2,2,No Tier,0.24000000000000002
CUST00311,Regular Customers,108,1,1336.82,3,1,2,6,0,0,0,0,0,0,0,0,1,Silver,0.1
CUST00312,Regular Customers,124,1,486.27,2,1,1,4,0,0,0,0,0,0,0,0,1,No Tier,0.2
CUST00313,Dormant,222,1,769.77,1,1,1,3,1,30.7,-0.78,1,0,2,0,2,1,No Tier,0.33
CUST00314,Regular Customers,76,1,560.98,3,1,1,5,0,0,0,0,0,0,0,0,1,No Tier,0.29
CUST00315,Champions,4,12,11129.380000000001,5,5,5,15,2,24.25,-0.185,0,0,10,4,14,6,Platinum,0.32
CUST00316,Regular Customers,157,2,1079.82,2,1,1,4,1,1,0.05,0,0.5,7,2,9,2,Silver,0.32
CUST00317,Regular Customers,160,1,1353.24,2,1,2,5,0,0,0,0,0,0,0,0,1,No Tier,0.19
CUST00318,High Value Unhappy,55,6,6278.88,3,4,5,12,1,12.6,0.1,0,0,6,0,6,3,Silver,0.24333333333333332
CUST00319,Dormant,207,6,2585.4700000000003,1,4,3,8,0,0,0,0,0,0,0,0,4,Silver,0.32666666666666666
CUST00320,High Value Unhappy,49,8,5389.51,3,5,5,13,1,15.3,-0.34,0,0,6,1,7,6,No Tier,0.31
CUST00321,Loyal Customers,176,6,3100.54,2,4,3,9,2,16.2,-0.63,0,0,4,2,6,6,Silver,0.3133333333333333
CUST00322,Discount Sensitive,45,6,3582.34,3,4,4,11,0,0,0,0,0,1,0,1,3,Silver,0.4033333333333333
CUST00323,Champions,26,9,7552.84,4,5,5,14,0,0,0,0,0,3,0,3,5,Gold,0.3333333333333333
CUST00324,High Value Unhappy,334,4,6039.5599999999995,1,3,5,9,2,19.85,-0.935,0,0.25,1,0,1,3,No Tier,0.1925
CUST00325,Regular Customers,2,4,3975.12,5,3,4,12,0,0,0,0,0,9,1,10,3,No Tier,0.2725
CUST00326,Regular Customers,184,3,1868.65,2,2,2,6,1,4,0.78,0,0,7,3,10,3,Platinum,0.23666666666666666
CUST00327,Regular Customers,62,3,1087.67,3,2,1,6,0,0,0,0,0,8,1,9,3,Gold,0.3133333333333333
CUST00328,Dormant,382,1,371.68,1,1,1,3,0,0,0,0,0,2,0,2,1,No Tier,0.32
CUST00329,Regular Customers,7,4,2102.61,5,3,3,11,0,0,0,0,0,0,0,0,4,Gold,0.16
CUST00330,Discount Sensitive,25,4,1658.54,4,3,2,9,1,7.9,0.19,0,0,0,0,0,2,Gold,0.33
CUST00331,At Risk,211,5,3450.66,1,4,4,9,2,27.1,-0.235,0,0.2,0,0,0,2,Silver,0.422
CUST00332,High Value Unhappy,18,4,4830.33,4,3,5,12,2,12.100000000000001,-0.685,0,0.25,3,0,3,3,Silver,0.27
CUST00333,Regular Customers,29,2,1205.58,4,1,2,7,0,0,0,0,0,0,0,0,2,No Tier,0.2
CUST00334,Discount Sensitive,145,3,2170.31,2,2,3,7,1,7.4,-0.04,0,0.3333333333333333,0,0,0,1,Silver,0.35666666666666663
CUST00335,Discount Sensitive,17,4,2833.44,5,3,3,11,2,19.65,-0.605,0,0.25,3,1,4,3,No Tier,0.345
CUST00336,Champions,4,7,3979.4700000000003,5,5,4,14,0,0,0,0,0,0,0,0,5,No Tier,0.21428571428571427
CUST00337,Discount Sensitive,67,2,1887.73,3,1,2,6,1,35.9,0.03,0,0,1,0,1,2,No Tier,0.385
CUST00338,Regular Customers,18,2,1364.21,4,1,2,7,1,16.4,-0.83,1,0.5,0,0,0,1,No Tier,0.21500000000000002
CUST00339,Loyal Customers,27,5,3070.33,4,4,3,11,1,3.6,-1,0,0.2,0,0,0,4,Silver,0.31
CUST00340,High Value Unhappy,46,10,6781.87,3,5,5,13,1,26.4,-1,0,0.1,2,1,3,4,Gold,0.182
CUST00341,Discount Sensitive,23,2,1262.52,4,1,2,7,0,0,0,0,0,0,0,0,2,No Tier,0.385
CUST00342,Discount Sensitive,0,4,3043.19,5,3,3,11,1,21.9,-0.73,0,0,3,0,3,2,Gold,0.3675
CUST00343,Loyal Customers,51,6,2874.94,3,4,3,10,0,0,0,0,0,2,1,3,3,No Tier,0.24333333333333332
CUST00344,Champions,32,6,4985.95,4,4,5,13,4,31.825,-0.525,2,0,0,0,0,5,Silver,0.17166666666666666
CUST00345,High Value Unhappy,44,6,6318.72,3,4,5,12,1,52.1,-1,1,0,5,0,5,3,Silver,0.145
CUST00346,High Value Unhappy,59,12,10622.109999999999,3,5,5,13,2,18.55,-0.67,0,0.16666666666666666,5,1,6,5,No Tier,0.25333333333333335
CUST00347,At Risk,244,4,3311.46,1,3,4,8,1,15,0.21,0,0,5,1,6,3,No Tier,0.3825
CUST00348,Regular Customers,42,4,3043.55,3,3,3,9,0,0,0,0,0,4,2,6,3,Silver,0.275
CUST00349,Champions,14,6,5889.18,5,4,5,14,0,0,0,0,0.16666666666666666,0,0,0,4,Silver,0.21
CUST00350,Regular Customers,0,3,2121.43,5,2,3,10,0,0,0,0,0,10,0,10,3,No Tier,0.09
CUST00351,Champions,13,8,8615.57,5,5,5,15,3,33.63333333333333,-0.573333333,1,0.125,3,0,3,4,Silver,0.21
CUST00352,Regular Customers,22,3,2352.36,4,2,3,9,0,0,0,0,0.3333333333333333,6,1,7,3,Silver,0.3
CUST00353,Regular Customers,178,4,1755.1200000000001,2,3,2,7,1,27.6,-0.6,1,0,3,1,4,2,No Tier,0.25
CUST00354,Champions,24,6,3470.21,4,4,4,12,1,20.7,-0.61,0,0,3,1,4,3,No Tier,0.20833333333333334
CUST00355,At Risk,231,4,3405.2,1,3,4,8,2,26.6,-0.935,2,0,5,2,7,3,Gold,0.1175
CUST00356,Champions,21,6,3137.74,4,4,4,12,2,22.4,-0.38,1,0,4,1,5,5,No Tier,0.26166666666666666
CUST00357,Regular Customers,102,1,513.15,3,1,1,5,1,12.9,-0.76,0,0,8,1,9,1,Silver,0.29
CUST00358,Discount Sensitive,161,2,1523.3600000000001,2,1,2,5,1,19.1,-0.5,0,0,4,0,4,2,No Tier,0.33499999999999996
CUST00359,Champions,29,9,6910.4,4,5,5,14,0,0,0,0,0.1111111111111111,4,0,4,4,No Tier,0.2688888888888889
CUST00360,Champions,32,8,9265.23,4,5,5,14,0,0,0,0,0,0,0,0,5,No Tier,0.17375
CUST00361,Dormant,229,1,361.04,1,1,1,3,1,26.9,-1,0,1,2,1,3,1,No Tier,0.12
CUST00362,Champions,12,6,3159.8599999999997,5,4,4,13,1,17.6,-0.43,0,0.16666666666666666,3,0,3,4,Gold,0.29333333333333333
CUST00363,Regular Customers,33,3,1780.5900000000001,4,2,2,8,1,22.5,-0.78,0,0.3333333333333333,0,0,0,3,No Tier,0.26
CUST00364,Dormant,419,3,2049.88,1,2,2,5,2,11.899999999999999,-0.17,0,0,0,0,0,3,No Tier,0.24666666666666667
CUST00365,Dormant,218,1,1015.06,1,1,1,3,0,0,0,0,0,0,0,0,1,No Tier,0.21
CUST00366,Champions,37,6,6762.91,4,4,5,13,1,32,-0.95,0,0,0,0,0,4,No Tier,0.21166666666666667
CUST00367,Dormant,272,1,884.81,1,1,1,3,0,0,0,0,0,5,1,6,1,Silver,0.14
CUST00368,Regular Customers,115,1,348.81,2,1,1,4,1,16.3,-0.3,0,1,1,0,1,1,No Tier,0.25
CUST00369,Regular Customers,131,3,2263.62,2,2,3,7,0,0,0,0,0,2,1,3,3,No Tier,0.25333333333333335
CUST00370,Dormant,232,1,452.14,1,1,1,3,0,0,0,0,0,5,1,6,1,Platinum,0.42
CUST00371,Regular Customers,184,3,2631.54,2,2,3,7,1,1.9,0.16,0,0,0,0,0,2,No Tier,0.16666666666666666
CUST00372,Discount Sensitive,1,3,1343.1,5,2,2,9,1,12.6,0.32,0,0,0,0,0,2,No Tier,0.33
CUST00373,Regular Customers,133,2,1612.8899999999999,2,1,2,5,0,0,0,0,0,6,1,7,2,Silver,0.3
CUST00374,Dormant,279,2,795.8299999999999,1,1,1,3,1,36.5,-0.37,0,0,6,3,9,2,No Tier,0.345
CUST00375,At Risk,145,6,3564.29,2,4,4,10,1,39.3,-0.26,0,0,0,0,0,5,No Tier,0.32833333333333337
CUST00376,High Value Unhappy,105,8,5532.45,3,5,5,13,0,0,0,0,0,1,0,1,5,No Tier,0.2675
CUST00377,Regular Customers,140,4,2214.32,2,3,3,8,0,0,0,0,0,7,0,7,3,No Tier,0.2625
CUST00378,Regular Customers,159,1,1622.32,2,1,2,5,0,0,0,0,0,1,0,1,1,No Tier,0.29
CUST00379,Regular Customers,135,2,1029.97,2,1,1,4,0,0,0,0,0,0,0,0,2,No Tier,0.16
CUST00380,Champions,27,7,3831.9,4,5,4,13,1,10.8,-0.86,0,0,2,0,2,5,Silver,0.3885714285714286
CUST00381,Dormant,242,1,597.86,1,1,1,3,1,34.5,-1,1,0,0,0,0,1,Gold,0.28
CUST00382,Regular Customers,42,3,1584.55,3,2,2,7,0,0,0,0,0,0,0,0,3,Gold,0.09
CUST00383,Champions,6,7,5682.3099999999995,5,5,5,15,3,33.06666666666667,-0.906666667,3,0.14285714285714285,5,1,6,4,Gold,0.19714285714285715
CUST00384,Regular Customers,23,3,1529.26,4,2,2,8,0,0,0,0,0,1,0,1,2,No Tier,0.21
CUST00385,Champions,7,9,6949.7,5,5,5,15,3,29.900000000000002,-0.456666667,0,0,3,1,4,4,Silver,0.29666666666666663
CUST00386,Champions,33,7,5490,4,5,5,14,1,28.3,-0.26,1,0,4,2,6,4,No Tier,0.23857142857142857
CUST00387,Regular Customers,0,3,3480.7,5,2,4,11,0,0,0,0,0.3333333333333333,0,0,0,3,Silver,0.18666666666666668
CUST00388,Loyal Customers,97,5,2574.36,3,4,3,10,1,29.6,-0.5,0,0,8,3,11,3,Silver,0.328
CUST00389,Champions,0,12,8394.1,5,5,5,15,3,32.06666666666666,-0.42,1,0,4,2,6,4,No Tier,0.3025
CUST00390,Discount Sensitive,114,2,1639.4299999999998,2,1,2,5,1,52.7,-1,0,0,5,1,6,2,Silver,0.35
CUST00391,Regular Customers,49,4,3250.96,3,3,4,10,0,0,0,0,0,0,0,0,3,Silver,0.25
CUST00392,High Value Unhappy,193,7,5290.95,2,5,5,12,0,0,0,0,0,4,1,5,4,Silver,0.2785714285714286
CUST00393,Regular Customers,2,3,2797.96,5,2,3,10,1,1,0.73,0,0,5,1,6,2,No Tier,0.22
CUST00394,Regular Customers,49,2,1196.59,3,1,2,6,1,24.1,-0.52,0,0,0,0,0,2,Gold,0.22999999999999998
CUST00395,Regular Customers,7,4,2294.75,5,3,3,11,1,9.8,-0.05,0,0,0,0,0,4,Platinum,0.305
CUST00396,Loyal Customers,46,6,3382.7599999999998,3,4,4,11,1,55.1,-0.73,0,0,9,2,11,5,No Tier,0.225
CUST00397,High Value Unhappy,139,11,9647.73,2,5,5,12,4,15.45,-0.3575,0,0,7,2,9,5,No Tier,0.21545454545454545
CUST00398,Champions,29,5,3322.37,4,4,4,12,1,40.3,-0.34,0,0,0,0,0,4,Gold,0.29
CUST00399,Dormant,322,4,2749.65,1,3,3,7,0,0,0,0,0,0,0,0,4,Silver,0.3025
CUST00400,Discount Sensitive,34,2,1613.97,4,1,2,7,0,0,0,0,0,0,0,0,2,Gold,0.505
CUST00401,New Customers,7,2,1106.27,5,1,1,7,1,5.4,-0.09,0,0,0,0,0,1,Silver,0.225
CUST00402,Discount Sensitive,192,3,1410.06,2,2,2,6,1,36.8,-0.48,0,0,3,1,4,3,Gold,0.36000000000000004
CUST00403,Regular Customers,28,3,2404.71,4,2,3,9,0,0,0,0,0,3,1,4,3,No Tier,0.19000000000000003
CUST00404,High Value Unhappy,253,6,4631.52,1,4,4,9,2,30.75,-0.445,0,0,2,1,3,3,Gold,0.20666666666666667
CUST00405,Discount Sensitive,62,1,282.03,3,1,1,5,1,40.1,-1,0,1,2,0,2,1,No Tier,0.5
CUST00406,Regular Customers,22,4,1427.6,4,3,2,9,1,10.7,0.36,1,0,0,0,0,2,No Tier,0.325
CUST00407,New Customers,16,2,2405.56,5,1,3,9,0,0,0,0,0,0,0,0,2,No Tier,0.265
CUST00408,High Value Unhappy,53,8,4751.44,3,5,4,12,4,14.8,0.4875,0,0.125,3,1,4,4,No Tier,0.24125
CUST00409,High Value Unhappy,118,7,4946.35,2,5,5,12,3,15.9,-0.713333333,0,0.42857142857142855,5,1,6,4,No Tier,0.2671428571428572
CUST00410,Regular Customers,50,3,2009.71,3,2,2,7,1,2.9,0.21,1,0,7,0,7,3,Gold,0.25666666666666665
CUST00411,Dormant,313,1,1756.76,1,1,2,4,0,0,0,0,0,1,0,1,1,No Tier,0.16
CUST00412,Dormant,589,1,1486.51,1,1,2,4,0,0,0,0,0,2,0,2,1,No Tier,0.04
CUST00413,Discount Sensitive,27,4,2693.84,4,3,3,10,2,20.75,-0.8,1,0.25,9,0,9,3,Platinum,0.395
CUST00414,Regular Customers,63,1,311.44,3,1,1,5,1,28,-0.4,1,1,6,1,7,1,No Tier,0.32
CUST00415,Regular Customers,180,2,2282.07,2,1,3,6,1,19,0.5,0,0,5,2,7,2,No Tier,0.255
CUST00416,Regular Customers,59,3,1804.88,3,2,2,7,1,12.8,0.14,0,0,0,0,0,3,Silver,0.26666666666666666
CUST00417,Dormant,211,4,2750.0299999999997,1,3,3,7,0,0,0,0,0,5,1,6,3,No Tier,0.2525
CUST00418,Regular Customers,47,3,2381.17,3,2,3,8,1,37.7,-1,0,0,6,2,8,3,No Tier,0.17333333333333334
CUST00419,Regular Customers,158,2,1795.1,2,1,2,5,0,0,0,0,0,5,1,6,1,No Tier,0.30000000000000004
CUST00420,High Value Unhappy,47,5,4695.67,3,4,4,11,1,1,-1,0,0,5,0,5,4,No Tier,0.178
CUST00421,High Value Unhappy,46,8,6285.45,3,5,5,13,2,24.8,-0.21,0,0.125,0,0,0,3,No Tier,0.265
CUST00422,Regular Customers,185,2,1075.03,2,1,1,4,0,0,0,0,0,0,0,0,1,Platinum,0.25
CUST00423,Regular Customers,195,3,2349.76,2,2,3,7,0,0,0,0,0,2,0,2,2,Silver,0.21666666666666667
CUST00424,Regular Customers,173,2,1297.49,2,1,2,5,1,43.5,-1,0,0,7,1,8,2,No Tier,0.21000000000000002
CUST00425,Champions,3,5,3571.95,5,4,4,13,0,0,0,0,0,9,2,11,4,No Tier,0.248
CUST00426,Regular Customers,137,2,1478.25,2,1,2,5,0,0,0,0,0,0,0,0,2,No Tier,0.175
CUST00427,Discount Sensitive,61,2,331.53,3,1,1,5,1,24.2,-0.99,0,0.5,1,0,1,2,Silver,0.41500000000000004
CUST00428,Champions,1,8,5359.36,5,5,5,15,1,24.4,-0.67,0,0,0,0,0,4,No Tier,0.2925
CUST00429,Regular Customers,13,3,1361.81,5,2,2,9,1,12.3,-0.73,0,0,8,2,10,2,Silver,0.2333333333333333
CUST00430,Regular Customers,18,4,2817.12,4,3,3,10,0,0,0,0,0,2,0,2,3,Silver,0.2675
CUST00431,Dormant,214,2,903.65,1,1,1,3,0,0,0,0,0,5,1,6,1,Gold,0.435
CUST00432,High Value Unhappy,172,4,5036.07,2,3,5,10,0,0,0,0,0,9,0,9,3,No Tier,0.2425
CUST00433,High Value Unhappy,52,7,5386.66,3,5,5,13,4,21.475,-0.135,1,0.14285714285714285,0,0,0,3,Silver,0.30428571428571427
CUST00434,Regular Customers,33,3,1824.26,4,2,2,8,0,0,0,0,0,2,1,3,3,No Tier,0.2866666666666667
CUST00435,Dormant,260,3,1740.56,1,2,2,5,1,1,-0.12,0,0.3333333333333333,2,1,3,3,Silver,0.27
CUST00436,Champions,8,5,5612.16,5,4,5,14,0,0,0,0,0,0,0,0,3,No Tier,0.168
CUST00437,Regular Customers,48,3,2048.04,3,2,2,7,0,0,0,0,0,0,0,0,3,Silver,0.22999999999999998
CUST00438,Regular Customers,124,3,2466.39,2,2,3,7,3,24.5,-0.593333333,1,1,7,2,9,3,Platinum,0.16
CUST00439,Discount Sensitive,179,3,1981.34,2,2,2,6,1,20.1,-0.43,0,0.3333333333333333,0,0,0,2,Silver,0.33666666666666667
CUST00440,Discount Sensitive,124,1,325.03,2,1,1,4,1,33.9,-0.9,1,0,0,0,0,1,Silver,0.56
CUST00441,Dormant,271,1,786.67,1,1,1,3,1,25.6,0.11,0,0,0,0,0,1,Silver,0.24
CUST00442,High Value Unhappy,129,8,4905.34,2,5,5,12,1,33.2,-0.56,1,0,0,0,0,4,Gold,0.36
CUST00443,Dormant,325,3,1694.35,1,2,2,5,0,0,0,0,0,4,0,4,2,No Tier,0.25
